,Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue,description
377,Monsanto,50.934,14.458,1.919,21.373,378,Materials,Specialized Chemicals,North America,United States,Missouri,Missouri,Hugh M. Grant,http://www.forbes.com/companies/monsanto/,0.0897861788237496,0.13272928482501,"The Monsanto Company () was an American agrochemical and agricultural biotechnology corporation founded in 1901. In 2018, it was acquired by Bayer as part of its crop science division. It was headquartered in Creve Coeur, Missouri. Monsanto developed Roundup, a glyphosate-based herbicide, in the 1970s, and became a major producer of genetically engineered crops.
Monsanto was one of four groups to introduce genes into plants in 1983, and was among the first to conduct field trials of genetically modified crops in 1987. It was one of the top 10 US chemical companies until it divested most of its chemical businesses between 1997 and 2002, through a process of mergers and spin-offs that focused the company on biotechnology. Monsanto was one of the first companies to apply the biotechnology industry business model to agriculture, using techniques developed by biotech drug companies. In this business model, companies recoup R&D expenses by exploiting biological patents.Monsanto's roles in agricultural changes, biotechnology products, lobbying of government agencies, and roots as a chemical company, resulted in controversies. The company once manufactured controversial products such as the insecticide DDT, PCBs, Agent Orange, and recombinant bovine growth hormone. Its seed patenting model was criticized as biopiracy and a threat to biodiversity as invasive species.In September 2016, Bayer announced its intent to acquire Monsanto for US$66 billion in an all-cash deal. After gaining US and EU regulatory approval, the sale was completed on June 7, 2018. The name Monsanto was no longer used, but Monsanto's previous product brand names were maintained. The company ranked 199th on the 2018 Fortune 500 of the largest United States corporations by revenue.In June 2020, Bayer agreed to pay numerous settlements in lawsuits involving Monsanto products RoundUp, PCBs and dicamba."
378,Mastercard,121.331,10.776,4.059,18.675,379,Financials,Consumer Financial Services,North America,United States,New York,New York,Ajay Banga,http://www.forbes.com/companies/mastercard/,0.217349397590361,0.37667037861915403,"Mastercard Incorporated (stylized as MasterCard from 1979 to 2016 and mastercard since 2016) is an American multinational financial services corporation headquartered in the Mastercard International Global Headquarters in Purchase, New York, United States. The Global Operations Headquarters is located in O'Fallon, Missouri, United States, a municipality of St. Charles County, Missouri. Throughout the world, its principal business is to process payments between the banks of merchants and the card-issuing banks or credit unions of the purchasers who use the ""Mastercard"" brand debit, credit and prepaid cards to make purchases. Mastercard Worldwide has been a publicly traded company since 2006. Prior to its initial public offering, Mastercard Worldwide was a cooperative owned by the more than 25,000 financial institutions that issue its branded cards.
Mastercard, originally known as ""Interbank"" from 1966 to 1969 and ""Master Charge"" from 1969 to 1979, was created by an alliance of several regional bankcard associations in response to the BankAmericard issued by Bank of America, which later became the Visa credit card issued by Visa Inc.

"
379,Femsa,33.098,20.897,1.136,26.485,380,Consumer Staples,Beverages,North America,Mexico,Mexico,,Carlos Salazar Lomelín,http://www.forbes.com/companies/femsa/,0.0428922031338493,0.0543618701248983,"Fomento Económico Mexicano, S.A.B. de C.V., doing business as FEMSA, is a Mexican multinational beverage and retail company headquartered in Monterrey, Mexico. It integrates the largest independent Coca-Cola bottling group in the world and the largest convenience store chain in Mexico. It is also the second largest shareholder of Heineken N.V..
FEMSA reported revenues of US$26.9 billion for 2019, making it the fifth largest company of Mexico. It has operations in Latin America mainly through bottling plants, convenience stores, drugstores, fuel stations, and third-party logistic services, and in the United States, where it participates in the jan-san distribution industry. It is well known in Mexico for its convenience store chain Oxxo, it previously owned Cuauhtémoc Moctezuma Brewery (exchanged in 2010 for a 20% stake in Heineken), and for being the owner of the C.F. Monterrey, a Mexican First-Division football team.
FEMSA has been listed  on the Mexican Stock Exchange since 1978 and on the NYSE through ADRs since 1998. It is a constituent of the IPC, the main benchmark index of the Mexican Stock Exchange, and of the S&P Latin America 40, which includes leading, blue chip companies from Latin America.

"
380,PayPal,51.673,10.795,1.401,33.103,380,Financials,Consumer Financial Services,North America,United States,California,California,Daniel H. Schulman,http://www.forbes.com/companies/paypal/,0.0423224481164849,0.12978230662343698,"PayPal Holdings, Inc. is an American company operating an online payments system in the majority of countries that support online money transfers, and serves as an electronic alternative to traditional paper methods like checks and money orders. The company operates as a payment processor for online vendors, auction sites, and many other commercial users. It charges a fee in exchange for benefits such as one-click transactions and password memory.
Established in 1998 as Confinity, PayPal had its initial public offering in 2002. It became a wholly owned subsidiary of eBay later that year, valued at $1.5 billion. In 2015, eBay spun off PayPal to eBay's shareholders.
The company ranked 204th on the 2019 Fortune 500 of the largest United States corporations by revenue."
381,Progressive,22.824,23.504,1.031,34.335,382,Financials,Property & Casualty Insurance,North America,United States,Ohio,Ohio,Tricia Griffith,http://www.forbes.com/companies/progressive/,0.0300276685597786,0.0438648740639891,"The Progressive Corporation is an American insurance company, one of the largest providers of car insurance in the United States. The company insures motorcycles, boats, RVs, and commercial vehicles and provides home insurance through select companies. Progressive has expanded internationally as well, offering car insurance in Australia. The company was co-founded in 1937 by Jack Green and Joseph M. Lewis, and is headquartered in Mayfield Village, Ohio. Progressive is currently ranked No. 99 in the 2019 Fortune 500 list of the largest United States corporations by total revenue."
382,Svenska Handelsbanken,25.853,6.36,1.8973,289.23400000000004,383,Financials,Major Banks,Europe,Sweden,Sweden,,Anders Bouvin,http://www.forbes.com/companies/svenska-handelsbanken/,0.00655974055608953,0.298317610062893,"Svenska Handelsbanken AB is a Swedish bank providing universal banking services including traditional corporate transactions, investment banking and trading as well as consumer banking including life insurance. Handelsbanken is one of the major banks in Sweden with over 460 branches.
Since the mid 1990s Handelsbanken has been expanding its universal banking operations into the other Nordic countries, and also in the United Kingdom and the Netherlands.  The largest of these is in Britain where, as of April 2016, it has 207 branches."
383,Mitsui Fudosan,21.076999999999998,14.909,1.2022,46.722,384,Financials,Real Estate,Asia,Japan,Japan,,Hiromichi Masanobu,http://www.forbes.com/companies/mitsui-fudosan/,0.0257309190531227,0.0806358575357167,"The Mitsui Fudosan Co., Ltd. (三井不動産株式会社, Mitsui Fudōsan kabushiki gaisha, lit. ""Mitsui Real Estate Share Company"") is a major real estate developer in Japan. Mitsui Fudosan is one of the core companies of Mitsui Group.

"
384,SEB,23.761,7.712000000000001,1.2402,288.471,385,Financials,Major Banks,Europe,Sweden,Sweden,,Johan Torgeby,http://www.forbes.com/companies/seb/,0.004299218985617271,0.160814315352697,"Groupe SEB (Société d'Emboutissage de Bourgogne) is a large French consortium that produces small appliances, and it's the world's largest manufacturer of cookware. Notable brand names associated with Groupe SEB include All-Clad, IMUSA , Krups, Moulinex, Rowenta, Tefal (including OBH Nordica) and WMF Group. According to the Groupe SEB website, they have faced considerable competition from low-price Chinese competitors, but have managed to maintain a constant sales level. A large proportion of their product lines are now manufactured in China. Its headquarters are in Ecully, a Lyon suburb.

"
385,Bank Rakyat Indonesia,24.166,8.291,1.9695,74.49600000000001,386,Financials,Regional Banks,Asia,Indonesia,Indonesia,,Suprajarto,http://www.forbes.com/companies/bank-rakyat-indonesia/,0.0264376610824742,0.237546737426125,"PT Bank Rakyat Indonesia (Persero) Tbk (People's Bank of Indonesia, commonly known as BRI or Bank BRI) is one of the largest banks in Indonesia. It specialises in small scale and microfinance style borrowing from and lending to its approximately 30 million retail clients through its over 4,000 branches, units and rural service posts. It also has a comparatively small, but growing, corporate business.  As of 2010 it is the second largest bank in Indonesia by asset.BRI is the oldest bank in Indonesia, tracing back since 1895. It is currently 70% government owned operating company (Persero) and has been government-owned for the entire period since the war of independence (1945 to 1949) to November 2003, when 30% of its shares were sold through an IPO.

"
386,Texas Instruments,80.501,13.37,3.417,16.430999999999997,387,Information Technology,Semiconductors,North America,United States,Texas,Texas,Richard K. Templeton,http://www.forbes.com/companies/texas-instruments/,0.20796056235165197,0.25557217651458497,"Texas Instruments Incorporated (TI) is an American technology company headquartered in Dallas, Texas, that designs and manufactures semiconductors and various integrated circuits, which it sells to electronics designers and manufacturers globally.  It is one of the top 10 semiconductor companies worldwide based on sales volume. The company's focus is on developing analog chips and embedded processors, which account for more than 80% of its revenue. TI also produces TI digital light processing technology and education technology products including calculators, microcontrollers and multi-core processors. The company holds 45,000 patents worldwide as of 2016.Texas Instruments emerged in 1951 after a reorganization of Geophysical Service Incorporated, a company founded in 1930 that manufactured equipment for use in the seismic industry, as well as defense electronics. TI produced the world's first commercial silicon transistor in 1954, and the same year designed and manufactured the first transistor radio. Jack Kilby invented the integrated circuit in 1958 while working at TI's Central Research Labs. TI also invented the hand-held calculator in 1967, and introduced the first single-chip microcontroller  in 1970, which combined all the elements of computing onto one piece of silicon.In 1987, TI invented the digital light processing device (also known as the DLP chip), which serves as the foundation for the company's award-winning DLP technology and DLP Cinema. TI released the popular TI-81 calculator in 1990, which made it a leader in the graphing calculator industry. Its defense business was sold to Raytheon in 1997; this allowed TI to strengthen its focus on digital solutions. After the acquisition of National Semiconductor in 2011, the company had a combined portfolio of 45,000 analog products and customer design tools. In the stock market, Texas Instruments is often regarded as an indicator for the semiconductor and electronics industry as a whole, since the company's products are used in almost all electronic products."
387,Wilmar International,16.144000000000002,41.428000000000004,0.9840000000000001,37.032,388,Consumer Staples,Food Processing,Asia,Singapore,Singapore,,Khoon Hong Kuok,http://www.forbes.com/companies/wilmar-international/,0.0265716137394686,0.023752051752438,"Wilmar International Limited (Chinese: 丰益国际) is a Singaporean food processing and investment holding company that provides management services to its 400+ subsidiary companies. Founded in 1991, it is one of Asia's leading agribusiness groups alongside the COFCO Group. It ranks amongst the largest listed companies by market capitalisation on the Singapore Exchange (SGX), being the second largest as of September 2010. It was ranked 248th in the Fortune Global 500 list in 2018. It was ranked 3rd in the World's Most Admired Company (Food Production) by Fortune in 2019.Wilmar International business activities include oil palm cultivation, edible oils refining, oilseeds crushing, consumer pack edible oils processing and merchandising, specialty fats, oleochemicals, and biodiesel manufacturing, grains processing and merchandising, and sugar milling and refining. It has over 500 manufacturing plants and an extensive distribution network covering China, Indonesia, India and some 50 other countries. The group is backed by a multinational workforce of over 90,000 people.Wilmar's merchandising and processing segment encompasses merchandising of palm oil and laurics-related products, operations of palm oil processing and refinery plants and crushing, further processing and refining of a range of edible oils, oilseeds, grains and soybean. Its consumer products include edible oils, rice, flour and noodles in the China, Indonesia, Vietnam and India. Its plantation and palm oil mills segment engages in oil palm cultivation and milling. Other segments include manufacturing and distribution of fertiliser and ship-chartering services.

"
388,Daiwa House Industry,19.055999999999997,31.891,1.1606,29.601999999999997,389,Industrials,Construction Services,Asia,Japan,Japan,,Takeo Higuchi,http://www.forbes.com/companies/daiwa-house-industry/,0.039206810350652,0.0363927126775579,"Daiwa House Industry Co., Ltd. (大和ハウス工業株式会社, Daiwa Hausu Kōgyō Kabushiki-gaisha) is Japan's largest homebuilder, specializing in prefabricated houses. The company is also engaged in the construction of factories, shopping centers, health care facilities, the management and operation of resort hotels, golf courses and fitness clubs. Daiwa House also operates as a sales agency for HAL robot suits.Daiwa House is also one of Japan's largest owner and operator of freight logistics centers, with over 250 logistics properties under management, and further expansion planned in this business segment.The company was founded in 1955 in Osaka and is listed on the Tokyo Stock Exchange and Osaka Securities Exchange, being a constituent of the TOPIX and Nikkei 225 stock indices.
In 2012, the Scout Association of Japan received a donation of a large forest of approximately 2.7 square kilometers in Takahagi, Ibaraki Prefecture from Daiwa. Permanent facilities include an Administrative Building with accommodations for 44 people, dining room/kitchen, meeting room, training room; an outdoor auditorium of 200 m² that seats about 100 people; a tent campsite with accommodations for about 800 people and about 50 campfire places available; a communal plaza (Hiroba 広場), and an outdoor arena stage."
389,Baidu,59.92100000000001,10.591,1.7381,26.189,390,Information Technology,Computer Services,Asia,China,China,,Yan Hong Li,http://www.forbes.com/companies/baidu/,0.0663675588987743,0.164111037673496,"Baidu, Inc. (Chinese: 百度; pinyin: Bǎidù, meaning ""a hundred times"", anglicized  BY-doo) is a Chinese multinational technology company specializing in Internet-related services and products and artificial intelligence (AI), headquartered in Beijing's Haidian District. It is one of the largest AI and Internet companies in the world. The holding company of the group is incorporated in the Cayman Islands. Baidu was incorporated in January 2000 by Robin Li and Eric Xu. The Baidu search engine is currently the fourth largest website in the Alexa Internet rankings. Baidu has origins in RankDex, an earlier search engine developed by Robin Li in 1996, before he founded Baidu in 2000.Baidu offers various services, including a Chinese search engine, as well as a mapping service called Baidu Maps. Baidu offers about 57 search and community services, such as Baidu Baike (an online encyclopedia), Baidu Wangpan (a cloud storage service), and Baidu Tieba (a keyword-based discussion forum).Baidu Global Business Unit (GBU) is responsible for Baidu's international products and services for markets outside of China. Baidu GBU's product portfolio includes keyboard apps Simeji and Facemoji Keyboard, content recommendation platform popIn, augmented reality network OmniAR, Japanese smart projector popIn Aladdin, and ad platform MediaGo, which is focused on Chinese advertisers looking to reach overseas users. In 2017, Baidu GBU entered into a partnership with Snap Inc. to act as the company's official ad reseller for Snapchat in Greater China, South Korea, Japan and Singapore. The partnership was extended in 2019.In 2018, Baidu divested the ""Global DU business"" portion of its overseas business, which developed a series of utility apps including ES File Explorer, DU Caller, Mobojoy, Photo Wonder and DU Recorder, etc. This business now operates independently of Baidu under the name DO Global.Baidu has the second largest search engine in the world, and held a 76.05% market share in China's search engine market. In December 2007, Baidu became the first Chinese company to be included in the NASDAQ-100 index. As of May 2018, Baidu's market cap rose to US$99 billion. In October 2018, Baidu became the first Chinese firm to join the United States-based computer ethics consortium Partnership on AI."
390,Consolidated Edison,23.756,12.062000000000001,1.246,48.255,390,Utilities,Electric Utilities,North America,United States,New York,New York,John J. McAvoy,http://www.forbes.com/companies/consolidated-edison/,0.0258211584291783,0.10329961863704198,"Consolidated Edison, Inc., commonly known as Con Edison (stylized as conEdison) or ConEd, is one of the largest investor-owned energy companies in the United States, with approximately $12 billion in annual revenues as of 2017, and over $48 billion in assets. The company provides a wide range of energy-related products and services to its customers through its subsidiaries:

Consolidated Edison Company of New York, Inc. (CECONY), a regulated utility providing electric and gas service in New York City and Westchester County, New York, and steam service in the borough of Manhattan;
Orange and Rockland Utilities, Inc., a regulated utility serving customers in a 1,300-square-mile (3,400 km2) area in southeastern New York and northern New Jersey;
Con Edison Solutions, an energy services company;
Con Edison Energy, a wholesale energy services company;
Con Edison Development, a company that owns and operates renewable and energy infrastructure projects, and,
Con Edison Transmission, Inc., which invests in electric and natural gas transmission projects.In 2015, electric revenues accounted for 70.35% of consolidated sales (70.55% in 2014); gas revenues 13.61% (14.96% in 2014); steam revenues 5.01% (4.86% in 2014); and non-utility revenues of 11.02% (9.63 in 2014%).

"
391,Maybank,20.660999999999998,7.63,1.6277,164.05599999999998,390,Financials,Regional Banks,Asia,Malaysia,Malaysia,,Abdul Farid bin Alias,http://www.forbes.com/companies/maybank/,0.00992161213244258,0.21332896461336803,"Malayan Banking Berhad (doing business as Maybank) is a Malaysian universal bank, with key operating ""home markets"" of Malaysia, Singapore, and Indonesia.  According to the 2020 Brand Finance report, Maybank is Malaysia's most valuable bank brand, the fourth top brand in Asean and ranked 72nd in the world’s most valuable bank brands.

"
392,DISH Network,29.11,15.095,1.4499,28.23,393,Consumer Discretionary,Broadcasting & Cable,North America,United States,Colorado,Colorado,Charles William Ergen,http://www.forbes.com/companies/dish-network/,0.0513602550478215,0.0960516727393177,"Dish Network Corporation is an American television provider based in Englewood, Colorado. It is the owner of the direct-broadcast satellite provider Dish, also still commonly known as Dish Network, and the over-the-top IPTV service Sling TV. Dish also operates Dish Wireless to offer mobile wireless service, currently offering prepaid service to 9.3 million customers with the purchase of Boost Mobile on July 1, 2020 through the Boost brand. Dish intends to offer postpaid service as well in the future. The company has approximately 16,000 employees.

"
393,Citic Securities,27.906999999999996,7.599,1.5614,85.969,394,Financials,Investment Services,Asia,China,China,,Ming Hui Yang,http://www.forbes.com/companies/citic-securities/,0.0181623608510044,0.20547440452691101,"CITIC Securities Co., Ltd. is a Chinese full-service investment bank.  It offers services in underwriting, research, brokerage, asset management, wealth management, and investment advisory. CITIC Securities was established in 1995 and it is headquartered in Shenzhen, Guangdong Province."
394,American Electric,33.102,16.23,0.6134,66.221,395,Utilities,Electric Utilities,North America,United States,Ohio,Ohio,Nicholas K. Akins,http://www.forbes.com/companies/american-electric/,0.009262922637833921,0.0377942082563155,"American Electric Power (AEP), (railcar reporting mark: AEPX) is a major investor-owned electric utility in the United States, delivering electricity to more than five million customers in 11 states.AEP ranks among the nation's largest generators of electricity, owning nearly 38,000 megawatts of generating capacity in the U.S. AEP also owns the nation's largest electricity transmission system, a nearly 39,000-mile (63,000 km) network that includes 765 kilovolt ultra-high voltage transmission lines, more than all other U.S. transmission systems combined. AEP's transmission system directly or indirectly serves about 10 percent of the electricity demand in the Eastern Interconnection, the interconnected transmission system that covers 38 eastern and central U.S. states and eastern Canada, and approximately 11 percent of the electricity demand in the Electric Reliability Council of Texas, the transmission system that covers much of Texas.
AEP's utility units operate as AEP Ohio, AEP Texas, Appalachian Power (in Virginia, West Virginia, and Tennessee), Indiana Michigan Power, Kentucky Power, Public Service Company of Oklahoma, and Southwestern Electric Power Company (in Arkansas, Louisiana and east Texas). AEP's headquarters are in Columbus, Ohio.
American Electric Power was the first utility to utilize 345 kV transmission lines which took place in 1953.
The company ranked 185th on the 2018 Fortune 500 of the largest United States corporations by revenue."
395,Suzuki Motor,19.945,28.318,1.3598,25.885,396,Consumer Discretionary,Auto & Truck Manufacturers,Asia,Japan,Japan,,Toshihiro Suzuki,http://www.forbes.com/companies/suzuki-motor/,0.0525323546455476,0.0480189278903877,"Suzuki Motor Corporation (Japanese: スズキ株式会社, Hepburn: Suzuki Kabushiki-Kaisha) is a Japanese multinational corporation headquartered in Minami-ku, Hamamatsu. Suzuki manufactures automobiles, four-wheel drive vehicles, motorcycles, all-terrain vehicles (ATVs), outboard marine engines, wheelchairs and a variety of other small internal combustion engines. In 2016, Suzuki was the eleventh biggest automaker by production worldwide.
Suzuki has over 45,000 employees and has 35 production facilities in 23 countries, and 133 distributors in 192 countries. The worldwide sales volume of automobiles is the world's tenth largest, while domestic sales volume is the third largest in the country.Suzuki's domestic motorcycle sales volume is the third largest in Japan."
396,VTB Bank,14.860999999999999,19.517,0.6986,206.172,397,Financials,Regional Banks,Asia,Russia,Russia,,Andrey Leonidovich Kostin,http://www.forbes.com/companies/vtb-bank/,0.00338843295888869,0.0357944356202285,"VTB Bank (Russian: ПАО Банк ВТБ, former Vneshtorgbank, lit. foreign trade bank) is one of the leading universal banks of Russia. VTB Bank and its subsidiaries form a leading Russian financial group – VTB Group, offering a wide range of banking services and products in Russia, CIS, Europe, Asia, Africa, and the U.S.
VTB was ranked 446th on the FT Global 500 2012, The Financial Times’ annual snapshot of the world's largest companies. It climbed to 210th in the ranking of the 500 largest companies in Europe, the FT Europe 500 2014, and to 127th in the FT Emerging 500 2014, the list of the 500 largest companies on the world's emerging markets.
The Moscow-based bank is registered in St. Petersburg."
397,Metallurgical Corp of China,15.402999999999999,32.438,0.8062,54.343999999999994,398,Industrials,Construction Services,Asia,China,China,,Wen Guo,http://www.forbes.com/companies/metallurgical-corp-of-china/,0.0148351243927573,0.0248535668043652,"China Metallurgical Group Corporation (MCC, Chinese: 中国冶金科工集团有限公司), is a Chinese state-owned enterprise headquartered in Beijing, engaged in EPC (engineering, procurement and construction), natural resources exploitation, papermaking, equipment fabrication, real estate development. MCC is one of the largest equipment manufacturers in China, and the only state-owned enterprise that is authorized to run pulp-making and papermaking businesses in China and overseas. On December 8, 2015, MCC merged into China Minmetals, becoming its wholly owned subsidiary.China Metallurgical Group Corporation's subsidiary, Metallurgical Corporation of China Limited, co-invested by China Metallurgical Group Corporation and Baosteel Group Corporation (Baosteel Group), was established in 2008. Its A shares and H shares were listed on the Shanghai Stock Exchange and Hong Kong Stock Exchange in 2009 respectively.

"
398,Petrobras,61.278,81.068,-4.2527,247.31799999999998,399,Energy,Oil & Gas Operations,South America,Brazil,Brazil,,Pedro Pullen Parente,http://www.forbes.com/companies/petrobras/,-0.0171952708658488,-0.0524584299600336,"Petróleo Brasileiro S.A., better known by the acronym Petrobras (Portuguese pronunciation: [ˌpɛtɾoˈbɾas ]), is a state-owned Brazilian multinational corporation in the petroleum industry headquartered in Rio de Janeiro, Brazil. The company's name translates to Brazilian Petroleum Corporation — Petrobras.
The company was ranked #120 in the most recent Fortune Global 500 list. In the 2020 Forbes Global 2000, Petrobras was ranked as the 70th -largest public company in the world."
399,Norfolk Southern,36.012,9.888,1.663,34.891999999999996,400,Industrials,Railroads,North America,United States,Virginia,Virginia,James A. Squires,http://www.forbes.com/companies/norfolk-southern/,0.0476613550384042,0.16818365695792903,"The Norfolk Southern Railway (reporting mark NS) is a Class I freight railroad in the United States, and is the current name of the former Southern Railway. With headquarters in Atlanta, Georgia, the company operates 19,420 route miles (31,250 km) in 22 eastern states, the District of Columbia, and has rights in Canada over the Albany to Montréal route of the Canadian Pacific Railway, and previously on CN from Buffalo to St. Thomas. NS is responsible for maintaining 28,400 miles (45,700 km), with the remainder being operated under trackage rights from other parties responsible for maintenance. The most common commodity hauled on the railway is coal from mines in Indiana, Kentucky, Pennsylvania, Tennessee, Virginia, and West Virginia. The railway also offers the largest intermodal network in eastern North America.
NS is a major transporter of domestic and export coal. The railway's major sources of the mineral are located in Pennsylvania's Cambria and Indiana counties, as well as the Monongahela Valley; West Virginia; and the Appalachia regions of Virginia, Kentucky, and Tennessee. In Pennsylvania, NS also receives coal through interchange with R.J. Corman Railroad/Pennsylvania Lines at Cresson, Pennsylvania, originating in the ""Clearfield Cluster"". NS's export of West Virginia bituminous coal begins transport on portions of the well-engineered former Virginian Railway and the former N&W double-tracked line in Eastern Virginia to its Lambert's Point coal pier on Hampton Roads at Norfolk. Coal transported by NS is thus exported to steel mills and power plants around the world. The company is also a major transporter of auto parts and completed vehicles. It operates intermodal container and TOFC (trailer on flat car) trains, some in conjunction with other railways. NS was the first railway to employ roadrailers (highway truck trailers with interchangeable wheel sets).
Norfolk Southern is the namesake and leading subsidiary of the Norfolk Southern Corporation, based in Norfolk, Virginia, and incorporated in Virginia. Norfolk Southern Corporation was incorporated on July 23, 1980 and is publicly traded on the New York Stock Exchange (NYSE) under the symbol NSC. The primary business function of Norfolk Southern Corporation is the rail transportation of raw materials, intermediate products, and finished goods across the Southeast, East, and Midwest United States. The corporation further facilitates transport to the remainder of the United States through interchange with other rail carriers while also serving overseas transport needs by serving several Atlantic and Gulf Coast ports. As of April 10, 2019, Norfolk Southern Corporation's total public stock value was slightly over $51.6 billion.On December 12, 2018, Norfolk Southern announced that it would be relocating its headquarters to Atlanta, Georgia; leaving its hometown of Norfolk after 38 years. The move is expected to be completed by the year 2021."
400,TJX Cos,49.123000000000005,33.184,2.2982,12.884,401,Consumer Discretionary,Apparel/Footwear Retail,North America,United States,Massachusetts,Massachusetts,Ernie L. Herrman,http://www.forbes.com/companies/tjx-cos/,0.178376280658181,0.0692562680810029,"The TJX Companies, Inc. (abbreviated TJX) is an American multinational off-price department store corporation, headquartered in Framingham, Massachusetts. It was formed as a subsidiary of Zayre Corp. in 1987, and became the legal successor to Zayre Corp. following a company reorganization in 1989.
As of 2019, TJX operates its flagship brand, TJ Maxx (in the United States) and TK Maxx (in Europe), Marshalls, HomeGoods, HomeSense, Sierra in the United States, and HomeSense, Marshalls, Winners in Canada. There are over 4,557 discount stores in the TJX portfolio located in nine countries. TJX ranked No. 85 in the 2018 Fortune 500 list of the largest United States corporations by total revenue."
401,Investor AB,32.186,7.269,3.932,40.725,402,Financials,Investment Services,Europe,Sweden,Sweden,,Johan Patrik Lennart Forssell,http://www.forbes.com/companies/investor-ab/,0.0965500306936771,0.540927225202916,"Investor AB is a Swedish investment and de facto conglomerate holding company, founded in 1916 and still controlled by the Wallenberg family through their Foundation Asset Management company FAM. The company owns a controlling stake in several large Swedish companies with smaller positions in a number of other firms. At year-end 2013 it had a market value of 420.68 billion kronor (€41.54 billion, $50.14 billion), a discount to the net asset value of 11.4%.

"
402,American International Group,60.086000000000006,52.367,-0.8490000000000001,498.264,403,Financials,Diversified Insurance,North America,United States,New York,New York,Peter D. Hancock,http://www.forbes.com/companies/american-international-group/,-0.00170391599633929,-0.0162125002386999,"American International Group, Inc., also known as AIG, is an American multinational finance and insurance corporation with operations in more than 80 countries and jurisdictions. As of January 1, 2019, AIG companies employed 49,600 people. The company operates through three core businesses: General Insurance, Life & Retirement, and a standalone technology-enabled subsidiary. General Insurance includes Commercial, Personal Insurance, U.S. and International field operations. Life & Retirement includes Group Retirement, Individual Retirement, Life, and Institutional Markets.
AIG is a sponsor of AIG Women’s Open (golf) and of New Zealand Rugby (AIG All blacks).
AIG's corporate headquarters are in New York City and the company also has offices around the world. AIG serves 87 % of the Fortune Global 500 and 83 % of the Forbes 2000. AIG was ranked 60th on the 2018 Fortune 500 list. According to the 2016 Forbes Global 2000 list, AIG is the 87th largest public company in the world. On December 31, 2017, AIG had $65.2 billion in shareholder equity.During the financial crisis of 2008, the Federal Reserve bailed the company out for $180 billion and assumed control, with the Financial Crisis Inquiry Commission correlating AIG's failure with the mass sales of unhedged insurance. AIG repaid $205 billion to the United States government in 2012.

"
403,Sempra Energy,27.486,10.198,1.337,47.786,404,Utilities,Natural Gas Utilities,North America,United States,California,California,Debra L. Reed,http://www.forbes.com/companies/sempra-energy/,0.0279789059557192,0.131104138066288,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.As of August 2020, Sempra Energy reported more than $60 billion in total assets and 18,000 employees, serving more than 35 million customers worldwide. The company is led by chairman and chief executive officer Jeffrey Martin, who assumed that role in May 2018."
404,International Airlines,13.687000000000001,24.997,2.18,28.872,405,Industrials,Airline,Europe,United Kingdom,United Kingdom,,William Matthew Walsh,http://www.forbes.com/companies/international-airlines/,0.0755056802438349,0.0872104652558307,"International Consolidated Airlines Group S.A., usually shortened to IAG, is an Anglo-Spanish multinational airline holding company with its registered office in Madrid, Spain, and its operational headquarters in London, England. It was formed in January 2011 after a merger agreement between British Airways and Iberia, the flag carriers of the United Kingdom and Spain respectively, when British Airways and Iberia became 100% owned subsidiaries of IAG.  Because British Airways was the larger company, its shareholders were given 55% of the shares in the new, merged company.Since its creation, IAG has expanded its portfolio of operations and brands by purchasing other airlines - BMI (2011), Vueling (2012), Aer Lingus (2015) and Air Europa (2020).  The Group also owns the  Level brand and Avios, the IAG rewards programme. 
The company is listed on the London Stock Exchange and the Madrid Stock Exchange. It is a constituent of the FTSE 100 Index and IBEX 35 Index.

"
405,SSE,18.712,37.2,1.056,27.833000000000002,405,Utilities,Electric Utilities,Europe,United Kingdom,United Kingdom,,Alistair Phillips-Davies,http://www.forbes.com/companies/sse/,0.0379405741386124,0.0283870967741935,"SSE plc (formerly Scottish and Southern Energy plc) is a multinational energy company headquartered in Perth, Scotland. It is listed on the London Stock Exchange, and is a constituent of the FTSE 100 Index. SSE operates in the United Kingdom and Ireland.
As a generator of renewable electricity in the UK and Ireland, it develops, owns and operates low-carbon infrastructure to support the zero-carbon transition. This includes onshore and offshore wind, hydro power, electricity transmission and distribution grids, gas and energy from waste, alongside providing energy products and services for businesses. SSE sold electricity and gas to domestic customers until 2020, when those operations were sold to OVO Energy.

"
